tx_id,qber,ch_state,mode,lat_classical,lat_proposed,overhead_ms,overhead_pct
977,0.04204432397101332,NOISY,Hybrid,0.08186800005205441,0.523028000316117,0.44116000026406255,538.8674451355332
978,0.03313295377070623,NOISY,Hybrid,0.0781749999987369,0.475869000183593,0.3976940001848561,508.72273769271743
979,0.06303025118255118,NOISY,Hybrid,0.08128099989335169,0.5225299996709509,0.44124899977759924,542.8685675084699
980,0.045325750322798924,NOISY,Hybrid,0.07846900007280055,0.605343999723118,0.5268749996503175,671.443498912313
981,0.03269821734271709,CLEAN,Hybrid,0.09843000043474603,0.5281270000523364,0.42969699961759034,436.5508460019332
982,0.03123563505851949,CLEAN,Hybrid,0.07882799991421052,0.49937699986912776,0.42054899995491724,533.5020556307478
983,0.02713323382085441,CLEAN,Hybrid,0.07948799975565635,0.4098370000065188,0.33034900025086245,415.5960664079421
984,0.03114802956947808,NOISY,Hybrid,0.09740599989527254,0.41512200004945043,0.3177160001541779,326.17703272465224
985,0.11536433068005435,ATTACKED,PQC-Only,0.07837899966034456,0.7443640001838503,0.6659850005235057,849.6982653638756
986,0.03284718365992623,NOISY,Hybrid,0.08399499984079739,0.6557570000040869,0.5717620001632895,680.7095675302064
987,0.14621262120046705,NOISY,PQC-Only,0.08019799997782684,0.4502779997892503,0.3700799998114235,461.4578916104432
988,0.042338929308708036,NOISY,Hybrid,0.1258659999621159,0.6095890003052773,0.4837230003431614,384.31586011214785
989,0.03100499916259782,CLEAN,Hybrid,0.1515130002189835,0.5997729999762669,0.44825999975728337,295.8558005645773
990,0.033129822234039645,CLEAN,Hybrid,0.0947680000535911,0.8043369998631533,0.7095689998095622,748.7432460411769
991,0.04010390654899435,CLEAN,Hybrid,0.0959240001066064,0.6627910001952841,0.5668670000886777,590.9542965875929
992,0.032735435684822435,CLEAN,Hybrid,0.10607900003378745,0.8021469998311659,0.6960679997973784,656.1788851475526
993,0.07625097105770166,CLEAN,Hybrid,0.11952899967582198,1.4949600004001695,1.3754310007243475,1150.7090366812183
994,0.03884428091349678,CLEAN,Hybrid,0.09168299993689288,0.8759259999351343,0.7842429999982414,855.3854046421371
995,0.039494791297851085,NOISY,Hybrid,0.13852899974153843,0.8253579999291105,0.6868290001875721,495.8016021692417
996,0.00692664789023962,CLEAN,Hybrid,0.10417499970571953,0.6319280000752769,0.5277530003695574,506.6023535976858
997,0.019659567811999575,CLEAN,Hybrid,0.1212749998558138,0.5763480003224686,0.4550730004666548,375.2405697857761
998,0.016761884925403866,CLEAN,Hybrid,0.10909100001299521,0.7428200001413643,0.6337290001283691,580.9177659503329
999,0.06407041162790261,CLEAN,Hybrid,0.1516980000815238,0.6945899999664107,0.5428919998848869,357.8768339682344
1000,0.09947849941500093,NOISY,PQC-Only,0.5294210000101884,0.5350129999897035,0.005591999979515094,1.0562482371132764
1001,0.08508257293308587,NOISY,PQC-Only,0.13987800002723816,0.7299409999177442,0.590062999890506,421.84117572141747
1002,0.0628062945777121,NOISY,Hybrid,0.17767600002116524,0.560887000119692,0.3832110000985267,215.67966413746237
1003,0.04523521989143189,NOISY,Hybrid,0.08729299997867201,0.630313000328897,0.543020000350225,622.0659164914703
1004,0.11051925791158161,NOISY,PQC-Only,0.16776999973444617,0.5661189998136251,0.39834900007917895,237.43756375377214
1005,0.13260201168410862,DEGRADED,PQC-Only,0.08865800009516533,0.5810130001009384,0.49235500000577304,555.3418749320762
1006,0.24441842690027332,DEGRADED,Classical-Fallback,0.10973200005537365,0.05837700018673786,-0.05135499986863579,-46.80038625261611
1007,0.1693501939284818,DEGRADED,Classical-Fallback,0.07035699991320143,0.13578100015365635,0.06542400024045492,92.98861566179299
1008,0.3107301269385913,DEGRADED,Classical-Fallback,0.08142699971358525,0.09593400000085239,0.014507000287267147,17.815958267275818
1009,0.2732568988978759,DEGRADED,Classical-Fallback,0.12025900014123181,0.09083399982046103,-0.029425000320770778,-24.46802342129416
1010,0.21593318807547784,DEGRADED,Classical-Fallback,0.06433099997593672,0.04810499967788928,-0.016226000298047438,-25.222676942868667
1011,0.08085747539891583,DEGRADED,PQC-Only,0.1265339997189585,0.5515660000128264,0.4250320002938679,335.9033945326124
1012,0.1404684601783416,ATTACKED,PQC-Only,0.08427100010521826,0.5531819997486309,0.46891099964341265,556.4322234908145
1013,0.06574986306708788,NOISY,Hybrid,0.09688300042398623,0.7881660003477009,0.6912829999237147,713.5235251782801
1014,0.019013101075138556,NOISY,Hybrid,0.09268099984183209,0.8221660000344855,0.7294850001926534,787.0922858380691
1015,0.03867481707563402,NOISY,Hybrid,0.08788500008449773,0.5620009997073794,0.47411599962288165,539.4731742243148
1016,0.019475376167358057,CLEAN,Hybrid,0.09443700037081726,0.8347709999725339,0.7403339996017166,783.9448486236473
1017,0.01041233759040225,CLEAN,Hybrid,0.08570300042265444,0.6135260000519338,0.5278229996292794,615.8745866845479
1018,0.024668050102196096,CLEAN,Hybrid,0.09256600014850846,0.4905430000690103,0.39797699992050184,429.9386376012862
1019,0.014129949368391856,CLEAN,Hybrid,0.07876900008341181,0.7861150002099748,0.707346000126563,898.0004816330339
1020,0.024666923823008148,CLEAN,Hybrid,0.0815059997876233,0.5594610001935507,0.4779550004059274,586.4046838899153
1021,0.02301818600673159,CLEAN,Hybrid,0.08529099977749866,0.42985699974451563,0.344565999967017,403.9886985331363
1022,0.01351189267687746,CLEAN,Hybrid,0.08884299995770562,0.49871700002768193,0.4098740000699763,461.34642038776263
1023,0.006251330478806859,CLEAN,Hybrid,0.11249099998167367,0.4729729998871335,0.3604819999054598,320.4540807390701
1024,0.01495880217408436,NOISY,Hybrid,0.0797259999671951,0.5945520001660043,0.5148260001988092,645.7441743103191
1025,0.40327315778686956,DEGRADED,Classical-Fallback,0.07924900000944035,0.05743400015489897,-0.021814999854541384,-27.52716103918374
1026,0.05548727820910571,DEGRADED,PQC-Only,0.06737400008205441,0.5141340002410288,0.44676000015897444,663.1044610901356
1027,0.2907579091064721,DEGRADED,Classical-Fallback,0.08042600029511959,0.055988999974943,-0.024437000320176594,-30.38445307550558
1028,0.3276189390230345,DEGRADED,Classical-Fallback,0.06603700012419722,0.054726000144000864,-0.011310999980196357,-17.128276510022435
1029,0.46021780857649797,DEGRADED,Classical-Fallback,0.06487200016636052,0.05400000009103678,-0.01087200007532374,-16.759156565919227
1030,0.11721268290865194,DEGRADED,Classical-Fallback,0.05742999974245322,0.04802700004802318,-0.009402999694430036,-16.372975337973372
1031,0.29504742523449407,DEGRADED,Classical-Fallback,0.10132400029760902,0.049156999921251554,-0.052167000376357464,-51.48533439573296
1032,0.09631779290117642,NOISY,Classical-Fallback,0.06709000035698409,0.048814000365382526,-0.018275999991601566,-27.24101936854294
1033,0.10643199043967688,CLEAN,Classical-Fallback,0.057517000186635414,0.04795499989995733,-0.009562000286678085,-16.624650547926002
1034,0.00832661560648153,CLEAN,PQC-Only,0.05673199984812527,0.7393999999294465,0.6826680000813212,1203.3208804710948
1035,0.03379609324202548,CLEAN,Hybrid,0.16278800012514694,0.6924560002516955,0.5296680001265486,325.3728774352866
1036,0.03216909933544118,CLEAN,Hybrid,0.08272500008388306,0.7922019999568874,0.7094769998730044,857.6331207659058
1037,0.06862805563565112,CLEAN,Hybrid,0.0822010001684248,0.6391569995685131,0.5569559994000883,677.5537989305723
1038,0.026515926229795497,CLEAN,Hybrid,0.07905399979790673,0.49394899997423636,0.41489500017632963,524.82480486372
1039,0.04274977415981633,CLEAN,Hybrid,0.09812400003283983,0.5583269999078766,0.46020299987503677,469.00146724656304
1040,0.09882734274354191,CLEAN,PQC-Only,0.07829100013623247,0.457419999747799,0.37912899961156654,484.25617114592023
1041,0.01535754572226238,CLEAN,Hybrid,0.07951600036903983,0.5923819999225088,0.512865999553469,644.9846536209301
1042,0.04557538039857557,CLEAN,Hybrid,0.07909399982963805,0.5574320002779132,0.4783380004482751,604.7715395334359
1043,0.05061678934157917,CLEAN,Hybrid,0.13904600018577185,0.7219079998321831,0.5828619996464113,419.1864554663067
1044,0.03930712488783166,CLEAN,Hybrid,0.08394099995712168,0.5195339999772841,0.43559300002016244,518.9275803751085
1045,0.01523740729311715,CLEAN,Hybrid,0.10376899990660604,0.6252080002013827,0.5214390002947766,502.4997839085672
1046,0.024965530394486107,CLEAN,Hybrid,0.0804950000201643,0.4863379999733297,0.4058429999531654,504.1841106298531
1047,0.05030993836307554,CLEAN,Hybrid,0.08364599989363342,0.418783999975858,0.3351380000822246,400.66231560193603
1048,0.0294604536176764,CLEAN,Hybrid,0.07848299992474495,0.5333560002327431,0.45487300030799815,579.5815663827359
1049,0.013710531890238908,CLEAN,Hybrid,0.07822599991413881,0.4575060002025566,0.3792800002884178,484.8515847732431
1050,0.005359105067229995,CLEAN,Hybrid,0.10322600019208039,0.4382759998406982,0.3350499996486178,324.57907796985745
1051,0.007571675638392074,CLEAN,Hybrid,0.08811500038063969,0.6392609998329135,0.5511459994522738,625.4848743930434
1052,0.08536406619380862,CLEAN,Hybrid,0.0791799998296483,0.4697649997069675,0.3905849998773192,493.287447231173
1053,0.03821649161511806,CLEAN,Hybrid,0.08078099972408381,0.4632889999811596,0.38250800025707576,473.51233775711233
1054,0.042628391634229414,CLEAN,Hybrid,0.07858900016799453,0.7822889997441962,0.7036999995762017,895.4179313541953
1055,0.05070356185111174,NOISY,Hybrid,0.09413899988430785,0.594495999848732,0.5003569999644242,531.5087270730919
1056,0.05494499615075501,CLEAN,Hybrid,0.08213899991460494,0.6436200001189718,0.5614810002043669,683.5741861820883
1057,0.012430079409587095,CLEAN,Hybrid,0.08289500010505435,0.5219839999881515,0.43908899988309713,529.6929842893197
1058,0.04199892050543078,CLEAN,Hybrid,0.08610500026406953,0.5155569997441489,0.4294519994800794,498.7538449137942
1059,0.036155430173308634,CLEAN,Hybrid,0.08117500010484946,0.5181480000828742,0.43697299997802475,538.3098237309637
1060,0.027163388027108906,CLEAN,Hybrid,0.08071000002018991,0.5858579997948254,0.5051479997746355,625.8803117931742
1061,0.10415381225949086,CLEAN,PQC-Only,0.08996699989438639,0.34878999986176495,0.25882299996737856,287.6865964978434
1062,0.05506386249605869,CLEAN,Hybrid,0.07656900015717838,0.5722910000258707,0.49572199986869236,647.4186666289102
1063,0.019659863395485984,CLEAN,Hybrid,0.08472299987261067,0.7366759996330075,0.6519529997603968,769.5112315907983
1064,0.001,CLEAN,Hybrid,0.08271500018963707,0.42034300031446037,0.3376280001248233,408.18231197577023
1065,0.024108826747731262,CLEAN,Hybrid,0.08067399994615698,0.6056719998923654,0.5249979999462084,650.7648068728461
1066,0.01722493567430931,CLEAN,Hybrid,0.08220299969252665,0.5073239999546786,0.42512100026215194,517.1599599190796
1067,0.05871767611426098,CLEAN,Hybrid,0.07946699997773976,0.8696469999449619,0.7901799999672221,994.3498561523234
1068,0.030314807964468487,CLEAN,Hybrid,0.0790089998190524,0.8853439999256807,0.8063350001066283,1020.5609512249348
1069,0.021451489281921705,CLEAN,Hybrid,0.07725600016783574,0.7065409999995609,0.6292849998317251,814.5451466094895
1070,0.006479469731564869,CLEAN,Hybrid,0.08999700003187172,0.4670270000133314,0.3770299999814597,418.93618659281697
1071,0.006281514485106291,CLEAN,Hybrid,0.08470300008411868,0.543298999673425,0.4585959995893063,541.416477732635
1072,0.01577900515650821,CLEAN,Hybrid,0.1057700001183548,0.6731579996994697,0.5673879995811149,536.4356612897963
1073,0.013917252533040944,NOISY,Hybrid,0.09613100019123522,0.5789530000583909,0.4828219998671557,502.2542144642922
1074,0.11454936673107402,NOISY,PQC-Only,0.08129800016831723,0.41339200015499955,0.3320939999866823,408.48975288337186
1075,0.07578629396404125,NOISY,PQC-Only,0.08564700010538218,0.38338499962264905,0.29773799951726687,347.63389161432707
1076,0.14100286330573167,ATTACKED,PQC-Only,0.08548199957658653,0.39828800026953104,0.3128060006929445,365.93201170111826
1077,0.114200612051215,ATTACKED,PQC-Only,0.07989799996721558,0.3879780001625477,0.3080800001953321,385.59162973008847
1078,0.09652291411000621,ATTACKED,PQC-Only,0.09407900006408454,0.4229950000080862,0.32891599994400167,349.61681110550853
1079,0.12460158440157762,NOISY,PQC-Only,0.08092699999906472,0.38010299977031536,0.29917599977125064,369.68626017856616
1080,0.09018457833627463,NOISY,PQC-Only,0.08216900005209027,0.4586690001815441,0.37650000012945384,458.20199818760744
1081,0.026562170530789336,NOISY,Hybrid,0.08407299992541084,0.43698399986169534,0.3529109999362845,419.7673453420069
1082,0.04068342669385012,NOISY,Hybrid,0.08036000008360134,0.4968159996678878,0.4164559995842865,518.2379282616135
1083,0.04038116976241012,NOISY,Hybrid,0.0799569997980143,0.439714000094682,0.3597570002966677,449.93809323196007
1084,0.029686207776514775,NOISY,Hybrid,0.10033000035036821,0.4171880000285455,0.3168579996781773,315.8158064105045
1085,0.037225442947756704,NOISY,Hybrid,0.0808839999990596,0.5057069997747021,0.42482299977564253,525.2250133284479
1086,0.026806703330490685,CLEAN,Hybrid,0.08200499996746657,0.47728200024721446,0.3952770002797479,482.0157312804879
1087,0.12039511294139081,NOISY,PQC-Only,0.10733799990703119,0.37909100001343177,0.2717530001064006,253.17501755368497
1088,0.11316963304410774,NOISY,PQC-Only,0.08141899979818845,0.40454200006934116,0.3231230002711527,396.86436958458205
1089,0.1369391146307273,ATTACKED,PQC-Only,0.08244800028478494,0.4486600000745966,0.36621199978981167,444.17329531932006
1090,0.1811401451774582,ATTACKED,PQC-Only,0.07917400034784805,0.491612999667268,0.41243899931941996,520.927321478496
1091,0.04485274911377977,NOISY,Hybrid,0.07904099993538694,0.6336980000014591,0.5546570000660722,701.7332783232545
1092,0.06546119955792706,CLEAN,Hybrid,0.08039300018936046,0.5968260002191528,0.5164330000297923,642.3855296025376
1093,0.011640954331044511,CLEAN,Hybrid,0.08474500009469921,0.6191140000737505,0.5343689999790513,630.5610943205086
1094,0.05380999966862415,CLEAN,Hybrid,0.07906600012574927,0.45593899994855747,0.3768729998228082,476.65621028434026
1095,0.06117992404564809,CLEAN,Hybrid,0.07898300009401282,0.7208940000964503,0.6419110000024375,812.720457868625
1096,0.037542313514070454,CLEAN,Hybrid,0.08066700002018479,0.41808900004980387,0.3374220000296191,418.29000699813815
1097,0.052121952099971836,ATTACKED,Hybrid,0.08225600004152511,0.6215090002115176,0.5392530001699924,655.5789242094954
1098,0.13281367101607022,ATTACKED,PQC-Only,0.07876900008341181,0.4059719999531808,0.327202999869769,415.3956499679823
1099,0.05036629227434704,NOISY,Hybrid,0.08059999981924193,0.4150969998590881,0.33449700003984617,415.0086858436822
1100,0.11577737497406722,NOISY,PQC-Only,0.08299000000988599,0.5173069998818391,0.43431699987195316,523.3365463552431
1101,0.02626347542218627,NOISY,Hybrid,0.08209899988287361,0.44891900006405194,0.36682000018117833,446.8020325515553
1102,0.04190439067578269,NOISY,Hybrid,0.07904599988250993,1.089573000172095,1.010527000289585,1278.4037165594493
1103,0.0713365287534333,ATTACKED,Hybrid,0.0829810001050646,0.5956810000498081,0.5126999999447435,617.852278588592
1104,0.16706988864622685,NOISY,PQC-Only,0.08184900025298703,0.5604680000033113,0.4786189997503243,584.7585166232467
1105,0.09713856073998209,NOISY,PQC-Only,0.08928100032790098,0.40160900016417145,0.31232799983627046,349.82582933567966
1106,0.09075242345986163,NOISY,PQC-Only,0.08078199971350841,0.6556349999300437,0.5748530002165353,711.6102625030809
1107,0.07914432354280282,NOISY,PQC-Only,0.08394499991482007,0.5354969998734305,0.4515519999586104,537.9141109259697
1108,0.02876079812095893,CLEAN,Hybrid,0.08971199986262945,0.4656950000025972,0.37598300013996777,419.10000971518605
1109,0.05274482965204974,CLEAN,Hybrid,0.09225900021192501,0.7432510001308401,0.6509919999189151,705.6135427693163
1110,0.012350906136802621,CLEAN,Hybrid,0.09021799996844493,0.4741570000987849,0.38393900013034,425.56806874972654
1111,0.010326307792505691,CLEAN,Hybrid,0.07887199990364024,0.5500510001184011,0.4711790002147609,597.3970493843331
1112,0.05523062808990269,CLEAN,Hybrid,0.08131799995680922,0.5737080000471906,0.49239000009038136,605.511695260467
1113,0.001,CLEAN,Hybrid,0.08333699997820077,0.765750000027765,0.6824130000495643,818.8595704525834
1114,0.03848579582702723,CLEAN,Hybrid,0.09938899984263116,0.7215540003926435,0.6221650005500123,625.9897992082879
1115,0.022259215018885697,CLEAN,Hybrid,0.08152400005201343,0.4880510000475624,0.406526999995549,498.6592901920651
1116,0.022611317585216156,CLEAN,Hybrid,0.07836099985070177,0.7364349999079423,0.6580740000572405,839.7978603017366
1117,0.06239223550561158,CLEAN,Hybrid,0.07931600021038321,0.7350140003836714,0.6556980001732882,826.6907035580081
1118,0.04711237867937943,NOISY,Hybrid,0.07867099975555902,0.47049800014065113,0.3918270003850921,498.0577361448937
1119,0.09292102584457862,ATTACKED,PQC-Only,0.07905700022092788,0.41389999978491687,0.334842999563989,423.54630030010895
1120,0.05556589648172544,ATTACKED,Hybrid,0.0799389999883715,0.49980400035565253,0.419865000367281,525.2317397369964
1121,0.09485500534320643,ATTACKED,PQC-Only,0.07891200039011892,0.5566960003307031,0.4777839999405842,605.4643116111027
1122,0.04245188687059239,NOISY,Hybrid,0.08051100030570524,0.929728000301111,0.8492169999954058,1054.7838143494384
1123,0.09238682250953001,NOISY,PQC-Only,0.08021100029509398,0.36702700026580715,0.28681599997071316,357.5768895980916
1124,0.3067635594335949,DEGRADED,Classical-Fallback,0.10854400034077116,0.05906199976379867,-0.049482000576972496,-45.58704343088977
1125,0.15885327263275123,DEGRADED,Classical-Fallback,0.08146400023179012,0.05656300027112593,-0.024900999960664194,-30.566876030901003
1126,0.27644563091738433,DEGRADED,Classical-Fallback,0.06563700026163133,0.06873499978610198,0.0030979995244706515,4.719898094248548
1127,0.0380598420191418,DEGRADED,PQC-Only,0.05735500008086092,0.4212419999021222,0.36388699982126127,634.4468648038387
1128,0.41192269811600024,DEGRADED,Classical-Fallback,0.07793999975547194,0.056199000027845614,-0.02174099972762633,-27.894533995171017
1129,0.20788808495611386,DEGRADED,Classical-Fallback,0.06522900002892129,0.05454800020743278,-0.010680999821488513,-16.374618370284324
1130,0.08945856668660108,DEGRADED,PQC-Only,0.06526400011352962,0.672280999879149,0.6070169997656194,930.0946903494827
1131,0.06414349695957784,NOISY,Hybrid,0.07995300029506325,0.5482209999172483,0.468267999622185,585.6790838293264
1132,0.029545479220538108,NOISY,Hybrid,0.07898900003056042,0.5113150000397582,0.43232600000919774,547.3243107798974
1133,0.3007869221098128,DEGRADED,Classical-Fallback,0.07760700009384891,0.05631200019706739,-0.02129499989678152,-27.439534927300137
1134,0.19411330602503157,DEGRADED,Classical-Fallback,0.07161999974414357,0.054910000017116545,-0.016709999727027025,-23.331471358171036
1135,0.034105558014724605,DEGRADED,PQC-Only,0.07172799996624235,0.4071180001119501,0.33539000014570775,467.5858804142786
1136,0.21829101292724068,DEGRADED,Classical-Fallback,0.07883800026320387,0.05600700023933314,-0.02283100002387073,-28.95938500171048
1137,0.25716320683284044,DEGRADED,Classical-Fallback,0.06992999988142401,0.05495899995366926,-0.014970999927754747,-21.408551341541752
1138,0.11357766992146613,ATTACKED,Classical-Fallback,0.06613300001845346,0.06671399978586123,0.0005809997674077749,0.8785323019455572
1139,0.062493781490789546,NOISY,PQC-Only,0.0563769999644137,0.40942899977380875,0.35305199980939506,626.2341026167562
1140,0.044949440416920526,NOISY,Hybrid,0.08294999997815466,0.4990759998690919,0.41612599989093724,501.6588306214904
1141,0.05298459607045111,NOISY,Hybrid,0.07842100012567244,0.4758949999086326,0.39747399978296016,506.84637934481066
1142,0.03624612175051436,NOISY,Hybrid,0.07887499987191404,0.46147000011842465,0.3825950002465106,485.0649773284447
1143,0.04931306240442427,NOISY,Hybrid,0.08244299988291459,0.588434999826859,0.5059919999439444,613.7476810190718
1144,0.0628358221434462,NOISY,Hybrid,0.078552000104537,0.6009010003253934,0.5223490002208564,664.9722470792778
1145,0.07130130560797543,ATTACKED,Hybrid,0.07857199989302899,0.45068000008541276,0.37210800019238377,473.58855660920716
1146,0.499,DEGRADED,Classical-Fallback,0.0787010003477917,0.05630199984807405,-0.02239900049971766,-28.460884106597202
1147,0.4041258272057127,DEGRADED,Classical-Fallback,0.06471300002885982,0.05530499993255944,-0.009408000096300384,-14.538037321874633
1148,0.21683457318124935,DEGRADED,Classical-Fallback,0.07028900017758133,0.07106300017767353,0.0007740000000922009,1.1011680321767732
1149,0.08446453097617611,DEGRADED,PQC-Only,0.059115000112797134,0.5852740000591439,0.5261589999463467,890.0600506510775
1150,0.34097028079783326,DEGRADED,Classical-Fallback,0.15832000008231262,0.06207100022947998,-0.09624899985283264,-60.79396147220284
1151,0.3691712464054148,DEGRADED,Classical-Fallback,0.1892039999802364,0.11435999977038591,-0.07484400020985049,-39.557303343305875
1152,0.4001825204681016,DEGRADED,Classical-Fallback,0.13060099990980234,0.10309600020264043,-0.027504999707161915,-21.06032857800311
1153,0.2966635868257074,DEGRADED,Classical-Fallback,0.10619100021358463,0.083199000073364,-0.022992000140220625,-21.651552479942968
1154,0.13548789320053417,DEGRADED,Classical-Fallback,0.08224099974540877,0.0532779999957711,-0.028962999749637675,-35.217227221577616
1155,0.3557068307815969,DEGRADED,Classical-Fallback,0.05917199996474665,0.04786000044987304,-0.011311999514873605,-19.117149194911516
1156,0.1420527316905686,DEGRADED,Classical-Fallback,0.05690099987987196,0.04751699998450931,-0.009383999895362649,-16.491801400984038
1157,0.2167619123558724,DEGRADED,Classical-Fallback,0.057591999848227715,0.04729200009023771,-0.010299999757990008,-17.8844280197486
1158,0.3537094319432348,DEGRADED,Classical-Fallback,0.056323000080737984,0.04719399976238492,-0.009129000318353064,-16.208299105635014
1159,0.1869135252223922,DEGRADED,Classical-Fallback,0.12881300017397734,0.05096399991089129,-0.07784900026308605,-60.43567043539214
1160,0.09438752353953882,ATTACKED,Classical-Fallback,0.060894999933225336,0.047466000069107395,-0.013428999864117941,-22.052713488535293
1161,0.12733974185942137,ATTACKED,Classical-Fallback,0.056536999636591645,0.04733200012196903,-0.009204999514622614,-16.281372506129582
1162,0.041537190786335845,NOISY,PQC-Only,0.055929999689396936,0.6007990000398422,0.5448690003504453,974.198110810539
1163,0.2290256935560405,DEGRADED,Classical-Fallback,0.08192400036932668,0.05542600001717801,-0.026498000352148665,-32.344612363521534
1164,0.06912143706815131,ATTACKED,PQC-Only,0.06575399993380415,0.4524840001067787,0.38673000017297454,588.1467295712857
1165,0.055603889233443525,ATTACKED,Hybrid,0.08952100006354158,0.478101000226161,0.3885800001626194,434.06574980932646
1166,0.19885039122062148,DEGRADED,PQC-Only,0.07884100023147766,0.4279210002096079,0.3490799999781302,442.76455011127354
1167,0.09926235807808158,DEGRADED,PQC-Only,0.08036999997784733,0.3395460003048356,0.2591760003269883,322.4785372631901
1168,0.22125971977110864,DEGRADED,Classical-Fallback,0.10985000017171842,0.0571470000068075,-0.05270300016491092,-47.97724176834334
1169,0.36235876445915216,DEGRADED,Classical-Fallback,0.06822599971201271,0.055312999847956235,-0.012912999864056474,-18.926801979543367
1170,0.3605730159702024,DEGRADED,Classical-Fallback,0.06462899955295143,0.06316999997579842,-0.0014589995771530084,-2.257499864217502
1171,0.04645776167590785,NOISY,PQC-Only,0.05699800021830015,0.4868410001108714,0.42984299989257124,754.1369841859172
1172,0.02512836146265374,NOISY,Hybrid,0.08730700028536376,0.42905400005111005,0.3417469997657463,391.43138425182747
1173,0.10148479391166196,ATTACKED,PQC-Only,0.07880300017859554,0.39116600009947433,0.3123629999208788,396.3846544077681
1174,0.07610054096331356,ATTACKED,PQC-Only,0.08000800016816356,0.41837400021904614,0.3383660000508826,422.91520765385127
1175,0.044035156797928764,ATTACKED,Hybrid,0.08367300006284495,0.4527599999164522,0.36908699985360727,441.10644960309077
1176,0.05604175890364202,ATTACKED,Hybrid,0.07911600005172659,0.5469509997055866,0.46783499965386,591.3279227311622
1177,0.20133053286329694,ATTACKED,Classical-Fallback,0.07970600017870311,0.05708399976356304,-0.022622000415140064,-28.381803583696207
1178,0.1260866102566989,NOISY,Classical-Fallback,0.06670699985988904,0.055252000038308324,-0.011454999821580714,-17.172110641522963
1179,0.20672190802955814,ATTACKED,Classical-Fallback,0.07263599991347292,0.048361999688495416,-0.0242740002249775,-33.41869080606548
1180,0.02594797439456496,NOISY,PQC-Only,0.13086400031170342,0.4326949997448537,0.3018309994331503,230.64479055677847
1181,0.06110183217920755,NOISY,Hybrid,0.08293700011563487,0.609513000199513,0.5265760000838782,634.910835151621
1182,0.13295364795043166,NOISY,PQC-Only,0.08440200008408283,0.43680299995685345,0.3524009998727706,417.52683529028013
1183,0.05666871845070252,NOISY,Hybrid,0.0828130000627425,0.4235970000081579,0.3407839999454154,411.51026974898093
1184,0.04487619757807168,ATTACKED,Hybrid,0.07925499994598795,0.47579400006725336,0.3965390001212654,500.33310250647355
1185,0.10304430568333932,NOISY,PQC-Only,0.07981099997778074,0.4470700000638317,0.36725900008605095,460.16088031511356
1186,0.0833440998155152,ATTACKED,PQC-Only,0.08497299995724461,0.745967000057135,0.6609940000998904,777.8870940563227
1187,0.08930982121838302,ATTACKED,PQC-Only,0.10238599998046993,0.3718630000548728,0.2694770000744029,263.1971169161853
1188,0.07683421447957753,ATTACKED,PQC-Only,0.07975200014698203,0.49975699994320166,0.42000499979621964,526.638829148053
1189,0.1362298845116547,ATTACKED,PQC-Only,0.07985199999893666,0.36016400008520577,0.2803120000862691,351.03942304513583
1190,0.01958391335279221,NOISY,Hybrid,0.07852299995647627,0.5300090001583158,0.4514860002018395,574.9729384410798
1191,0.10243708543381737,NOISY,PQC-Only,0.08221999996749219,0.5142180002621899,0.4319980002946977,525.4171740032831
1192,0.03774197118558803,NOISY,Hybrid,0.08118499999909545,0.7999220001693175,0.718737000170222,885.3076309394962
1193,0.055804043946327174,NOISY,Hybrid,0.07963100006236346,0.4571839999698568,0.37755299990749336,474.12816567895754
1194,0.1012255684117311,DEGRADED,PQC-Only,0.07992000018930412,0.4504199996517855,0.37049999946248136,463.5885868179293
1195,0.32672997425896944,DEGRADED,Classical-Fallback,0.09429100009583635,0.05806999979540706,-0.036221000300429296,-38.41405888538107
1196,0.05355778007637825,DEGRADED,PQC-Only,0.06691699991279165,0.4560730003504432,0.38915600043765153,581.5502801153846
1197,0.10673079996762712,ATTACKED,PQC-Only,0.0803269999778422,0.4969050000909192,0.416578000113077,518.6027117009074
1198,0.07447559420667495,NOISY,PQC-Only,0.08440600004178123,0.3688780002448766,0.2844720002030954,337.0281734263925
1199,0.0998360067874102,ATTACKED,PQC-Only,0.07903400000941474,0.42942800018863636,0.3503940001792216,443.3459019377505
1200,0.052964113174657455,ATTACKED,Hybrid,0.07936599968161318,0.7482519999939541,0.6688860003123409,842.7865874501201
1201,0.051069582491708794,ATTACKED,Hybrid,0.083752000136883,0.771842000176548,0.688090000039665,821.5803788746074
1202,0.06193323931422348,NOISY,Hybrid,0.07996400017873384,0.5853110001226014,0.5053469999438676,631.9681341782886
1203,0.06092500024209107,NOISY,Hybrid,0.08869100020092446,0.4491049999160168,0.36041399971509236,406.3704309327832
1204,0.050386554343502137,NOISY,Hybrid,0.07891499990364537,0.6428000001506007,0.5638850002469553,714.547298910796
1205,0.10165450432831541,NOISY,PQC-Only,0.07984300009411527,0.4354039997451764,0.35556099965106114,445.32519974442613
1206,0.045242451875572194,NOISY,Hybrid,0.11099099992861738,0.49261000003752997,0.3816190001089126,343.8287792292587
1207,0.07421480691652584,NOISY,Hybrid,0.07903499999883934,0.5769499998677929,0.4979149998689536,629.9930409012029
1208,0.06777899124525881,NOISY,Hybrid,0.07926599982965854,0.4453560000001744,0.36609000017051585,461.8499747145533
1209,0.0979573201643625,NOISY,PQC-Only,0.08258999969257275,0.38976800033196923,0.3071780006393965,371.93122869937577
